#Wavelength    ReadNoise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
#(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
 937.6901          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.38         3.25
 937.7465          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.38         3.25
 937.8029          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.38         3.25
 937.8592          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.38         3.25
 937.9155          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.37         3.25
 937.9719          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.37         3.25
 938.0282          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.37         3.25
 938.0845          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.37         3.24
 938.1409          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.37         3.24
 938.1972          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.37         3.24
 938.2535          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.37         3.24
 938.3099          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.36         3.24
 938.3662          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.36         3.24
 938.4225          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.36         3.24
 938.4789          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.36         3.24
 938.5352          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.36         3.24
 938.5916          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.36         3.24
 938.6479          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.36         3.24
 938.7042          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.36         3.24
 938.7606          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.35         3.24
 938.8169          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.35         3.24
 938.8732          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.35         3.24
 938.9296          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.35         3.24
 938.9859          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.35         3.24
 939.0422          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.35         3.24
 939.0986          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.35         3.24
 939.1550          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.34         3.24
 939.2113          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.34         3.24
 939.2676          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.34         3.24
 939.3240          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.34         3.24
 939.3803          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.34         3.24
 939.4366          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.34         3.24
 939.4930          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.34         3.24
 939.5493          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.33         3.24
 939.6057          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.33         3.24
 939.6620          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.33         3.24
 939.7183          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.33         3.24
 939.7747          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.33         3.24
 939.8310          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.33         3.24
 939.8873          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.33         3.24
 939.9437          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.33         3.24
 940.0000          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.32         3.23
 940.0563          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.32         3.23
 940.1127          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.32         3.23
 940.1690          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.32         3.23
 940.2253          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.32         3.23
 940.2817          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.32         3.23
 940.3380          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.32         3.23
 940.3944          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.31         3.23
 940.4507          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.31         3.23
 940.5071          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.31         3.23
 940.5634          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.31         3.23
 940.6198          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.31         3.23
 940.6761          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.31         3.23
 940.7324          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.31         3.23
 940.7888          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.30         3.23
 940.8451          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.30         3.23
 940.9014          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.30         3.23
 940.9578          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.30         3.23
 941.0141          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.30         3.23
 941.0704          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.30         3.23
 941.1268          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.30         3.23
 941.1831          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.29         3.23
 941.2394          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.29         3.23
 941.2958          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.29         3.23
 941.3521          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.29         3.23
 941.4084          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.29         3.23
 941.4648          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.29         3.23
 941.5211          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.29         3.23
 941.5775          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.29         3.23
 941.6338          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.28         3.23
 941.6901          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.28         3.23
 941.7465          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.28         3.23
 941.8029          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.28         3.23
 941.8592          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.28         3.23
 941.9155          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.28         3.22
 941.9719          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.28         3.22
 942.0282          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.27         3.22
 942.0845          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.27         3.22
 942.1409          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.27         3.22
 942.1972          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.27         3.22
 942.2535          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.27         3.22
 942.3099          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.27         3.22
 942.3662          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.27         3.22
 942.4225          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.26         3.22
 942.4789          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.26         3.22
 942.5352          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.26         3.22
 942.5916          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.26         3.22
 942.6479          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.26         3.22
 942.7042          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.26         3.22
 942.7606          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.26         3.22
 942.8169          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.26         3.22
 942.8732          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.25         3.22
 942.9296          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.25         3.22
 942.9859          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.25         3.22
 943.0422          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.25         3.22
 943.0986          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.25         3.22
 943.1550          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.25         3.22
 943.2113          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.25         3.22
 943.2676          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.24         3.22
 943.3240          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.24         3.22
 943.3803          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.24         3.22
 943.4366          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.24         3.22
 943.4930          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.24         3.22
 943.5493          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.24         3.22
 943.6057          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.24         3.22
 943.6620          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.23         3.22
 943.7183          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.23         3.22
 943.7747          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.23         3.22
 943.8310          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.23         3.21
 943.8873          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.23         3.21
 943.9437          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.23         3.21
 944.0000          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.23         3.21
 944.0563          0.00      0.00e+00      4.20e-06         0.0      0.00e+00         6.22         3.21
